,sales,number_of_customers,visitors,opening_hour,closing_hour
2020-09-11 18:00:00,0.0,0.0,1.0,10.0,18.0
2020-09-12 09:00:00,0.0,0.0,1.0,10.0,16.0
2020-09-12 10:00:00,9242.0,4.0,28.0,10.0,16.0
2020-09-12 11:00:00,0.0,0.0,14.0,10.0,16.0
2020-09-12 12:00:00,1583.0,1.0,31.0,10.0,16.0
2020-09-12 13:00:00,1219.0,2.0,15.0,10.0,16.0
2020-09-12 14:00:00,3250.0,4.0,26.0,10.0,16.0
2020-09-12 15:00:00,16023.0,4.0,6.0,10.0,16.0
2020-09-14 09:00:00,0.0,0.0,3.0,10.0,18.0
2020-09-14 10:00:00,0.0,0.0,7.0,10.0,18.0
2020-09-14 11:00:00,156.0,2.0,20.0,10.0,18.0
2020-09-14 12:00:00,2480.0,2.0,7.0,10.0,18.0
2020-09-14 13:00:00,4372.0,3.0,22.0,10.0,18.0
2020-09-14 14:00:00,4975.0,6.0,8.0,10.0,18.0
2020-09-14 15:00:00,1350.0,1.0,23.0,10.0,18.0
2020-09-14 16:00:00,2163.0,1.0,13.0,10.0,18.0
2020-09-14 17:00:00,2975.0,1.0,7.0,10.0,18.0
2020-09-15 09:00:00,0.0,0.0,4.0,10.0,18.0
2020-09-15 10:00:00,1539.0,2.0,11.0,10.0,18.0
2020-09-15 11:00:00,0.0,0.0,10.0,10.0,18.0
2020-09-15 12:00:00,3593.0,2.0,22.0,10.0,18.0
2020-09-15 13:00:00,2055.0,1.0,3.0,10.0,18.0
2020-09-15 14:00:00,0.0,0.0,8.0,10.0,18.0
2020-09-15 15:00:00,0.0,0.0,16.0,10.0,18.0
2020-09-15 16:00:00,0.0,0.0,3.0,10.0,18.0
2020-09-15 17:00:00,0.0,0.0,7.0,10.0,18.0
2020-09-16 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-09-16 10:00:00,1720.0,1.0,7.0,10.0,18.0
2020-09-16 11:00:00,8221.0,6.0,6.0,10.0,18.0
2020-09-16 12:00:00,1579.0,4.0,17.0,10.0,18.0
2020-09-16 13:00:00,4481.0,4.0,17.0,10.0,18.0
2020-09-16 14:00:00,5704.0,5.0,18.0,10.0,18.0
2020-09-16 15:00:00,2296.0,2.0,10.0,10.0,18.0
2020-09-16 16:00:00,0.0,0.0,9.0,10.0,18.0
2020-09-16 17:00:00,0.0,0.0,8.0,10.0,18.0
2020-09-16 18:00:00,0.0,0.0,1.0,10.0,18.0
2020-09-17 09:00:00,0.0,0.0,1.0,10.0,18.0
2020-09-17 10:00:00,1460.0,1.0,5.0,10.0,18.0
2020-09-17 11:00:00,7657.0,7.0,19.0,10.0,18.0
2020-09-17 12:00:00,2521.0,2.0,13.0,10.0,18.0
2020-09-17 13:00:00,4105.0,2.0,25.0,10.0,18.0
2020-09-17 14:00:00,5252.0,1.0,3.0,10.0,18.0
2020-09-17 15:00:00,0.0,0.0,6.0,10.0,18.0
2020-09-17 16:00:00,2255.0,1.0,8.0,10.0,18.0
2020-09-17 17:00:00,5633.0,2.0,6.0,10.0,18.0
2020-09-17 18:00:00,0.0,0.0,2.0,10.0,18.0
2020-09-18 09:00:00,0.0,0.0,5.0,10.0,18.0
2020-09-18 10:00:00,2483.0,2.0,12.0,10.0,18.0
2020-09-18 11:00:00,2335.0,1.0,6.0,10.0,18.0
2020-09-18 12:00:00,1936.0,2.0,24.0,10.0,18.0
2020-09-18 13:00:00,1312.0,2.0,4.0,10.0,18.0
2020-09-18 14:00:00,2711.0,1.0,5.0,10.0,18.0
2020-09-18 15:00:00,0.0,0.0,10.0,10.0,18.0
2020-09-18 16:00:00,1524.0,1.0,20.0,10.0,18.0
2020-09-18 17:00:00,1597.0,2.0,6.0,10.0,18.0
2020-09-18 19:00:00,0.0,0.0,3.0,10.0,18.0
2020-09-19 09:00:00,0.0,0.0,5.0,10.0,16.0
2020-09-19 10:00:00,1251.0,2.0,33.0,10.0,16.0
2020-09-19 11:00:00,4187.0,6.0,10.0,10.0,16.0
2020-09-19 12:00:00,1824.0,1.0,30.0,10.0,16.0
2020-09-19 13:00:00,8873.0,6.0,62.0,10.0,16.0
2020-09-19 14:00:00,3691.0,3.0,22.0,10.0,16.0
2020-09-19 15:00:00,1758.0,2.0,48.0,10.0,16.0
2020-09-21 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-09-21 10:00:00,7837.0,5.0,5.0,10.0,18.0
2020-09-21 11:00:00,1484.0,2.0,13.0,10.0,18.0
2020-09-21 12:00:00,5033.0,2.0,6.0,10.0,18.0
2020-09-21 13:00:00,1352.0,1.0,8.0,10.0,18.0
2020-09-21 14:00:00,0.0,0.0,5.0,10.0,18.0
2020-09-21 15:00:00,0.0,0.0,8.0,10.0,18.0
2020-09-21 16:00:00,0.0,0.0,12.0,10.0,18.0
2020-09-21 17:00:00,0.0,0.0,5.0,10.0,18.0
2020-09-21 18:00:00,0.0,0.0,1.0,10.0,18.0
2020-09-22 09:00:00,0.0,0.0,3.0,10.0,18.0
2020-09-22 10:00:00,2647.0,2.0,20.0,10.0,18.0
2020-09-22 11:00:00,1165.0,1.0,7.0,10.0,18.0
2020-09-22 12:00:00,0.0,0.0,18.0,10.0,18.0
2020-09-22 13:00:00,0.0,0.0,9.0,10.0,18.0
2020-09-22 14:00:00,3972.0,4.0,23.0,10.0,18.0
2020-09-22 15:00:00,0.0,0.0,2.0,10.0,18.0
2020-09-22 16:00:00,1120.0,1.0,2.0,10.0,18.0
2020-09-22 17:00:00,0.0,0.0,6.0,10.0,18.0
2020-09-23 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-09-23 10:00:00,0.0,0.0,7.0,10.0,18.0
2020-09-23 11:00:00,2886.0,2.0,16.0,10.0,18.0
2020-09-23 12:00:00,2504.0,2.0,2.0,10.0,18.0
2020-09-23 13:00:00,0.0,0.0,12.0,10.0,18.0
2020-09-23 14:00:00,1699.0,2.0,11.0,10.0,18.0
2020-09-23 15:00:00,0.0,0.0,16.0,10.0,18.0
2020-09-23 16:00:00,1229.0,1.0,2.0,10.0,18.0
2020-09-23 17:00:00,3268.0,2.0,5.0,10.0,18.0
2020-09-24 09:00:00,0.0,0.0,1.0,10.0,18.0
2020-09-24 10:00:00,0.0,0.0,7.0,10.0,18.0
2020-09-24 11:00:00,4672.0,2.0,14.0,10.0,18.0
2020-09-24 12:00:00,1456.0,1.0,7.0,10.0,18.0
2020-09-24 13:00:00,1140.0,2.0,7.0,10.0,18.0
2020-09-24 14:00:00,0.0,0.0,2.0,10.0,18.0
2020-09-24 15:00:00,2801.0,4.0,9.0,10.0,18.0
2020-09-24 16:00:00,4054.0,4.0,30.0,10.0,18.0
2020-09-24 17:00:00,383.0,1.0,1.0,10.0,18.0
2020-09-25 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-09-25 10:00:00,2832.0,3.0,15.0,10.0,18.0
2020-09-25 11:00:00,7522.0,6.0,9.0,10.0,18.0
2020-09-25 12:00:00,1657.0,1.0,17.0,10.0,18.0
2020-09-25 13:00:00,0.0,0.0,10.0,10.0,18.0
2020-09-25 14:00:00,0.0,0.0,17.0,10.0,18.0
2020-09-25 15:00:00,976.0,1.0,6.0,10.0,18.0
2020-09-25 16:00:00,2154.0,1.0,7.0,10.0,18.0
2020-09-25 17:00:00,0.0,0.0,5.0,10.0,18.0
2020-09-26 09:00:00,0.0,0.0,2.0,10.0,16.0
2020-09-26 10:00:00,3485.0,1.0,17.0,10.0,16.0
2020-09-26 11:00:00,7236.0,6.0,52.0,10.0,16.0
2020-09-26 12:00:00,5393.0,5.0,53.0,10.0,16.0
2020-09-26 13:00:00,0.0,0.0,22.0,10.0,16.0
2020-09-26 14:00:00,1496.0,2.0,21.0,10.0,16.0
2020-09-26 15:00:00,4248.0,3.0,18.0,10.0,16.0
2020-09-26 16:00:00,0.0,0.0,3.0,10.0,16.0
2020-09-28 09:00:00,0.0,0.0,3.0,10.0,18.0
2020-09-28 10:00:00,1864.0,4.0,14.0,10.0,18.0
2020-09-28 11:00:00,4399.0,3.0,7.0,10.0,18.0
2020-09-28 12:00:00,1758.0,1.0,9.0,10.0,18.0
2020-09-28 13:00:00,0.0,0.0,2.0,10.0,18.0
2020-09-28 14:00:00,0.0,0.0,7.0,10.0,18.0
2020-09-28 15:00:00,8774.0,8.0,13.0,10.0,18.0
2020-09-28 16:00:00,0.0,0.0,2.0,10.0,18.0
2020-09-28 17:00:00,3107.0,3.0,8.0,10.0,18.0
2020-09-29 09:00:00,0.0,0.0,5.0,10.0,18.0
2020-09-29 10:00:00,4148.0,6.0,14.0,10.0,18.0
2020-09-29 11:00:00,1430.0,2.0,9.0,10.0,18.0
2020-09-29 12:00:00,4088.0,3.0,13.0,10.0,18.0
2020-09-29 13:00:00,2793.0,3.0,13.0,10.0,18.0
2020-09-29 14:00:00,7829.0,4.0,11.0,10.0,18.0
2020-09-29 15:00:00,0.0,0.0,15.0,10.0,18.0
2020-09-29 16:00:00,1987.0,2.0,9.0,10.0,18.0
2020-09-29 17:00:00,6256.0,5.0,20.0,10.0,18.0
2020-09-29 18:00:00,7455.0,4.0,2.0,10.0,18.0
2020-09-30 09:00:00,0.0,0.0,1.0,10.0,18.0
2020-09-30 10:00:00,2661.0,2.0,11.0,10.0,18.0
2020-09-30 11:00:00,2943.0,4.0,12.0,10.0,18.0
2020-09-30 12:00:00,1421.0,4.0,6.0,10.0,18.0
2020-09-30 13:00:00,2472.0,2.0,14.0,10.0,18.0
2020-09-30 14:00:00,4283.0,3.0,14.0,10.0,18.0
2020-09-30 15:00:00,0.0,0.0,4.0,10.0,18.0
2020-09-30 16:00:00,0.0,0.0,6.0,10.0,18.0
2020-09-30 17:00:00,2537.0,1.0,5.0,10.0,18.0
2020-09-30 18:00:00,0.0,0.0,1.0,10.0,18.0
2020-10-01 09:00:00,0.0,0.0,4.0,10.0,18.0
2020-10-01 10:00:00,0.0,0.0,10.0,10.0,18.0
2020-10-01 11:00:00,1682.0,1.0,6.0,10.0,18.0
2020-10-01 12:00:00,2215.0,2.0,20.0,10.0,18.0
2020-10-01 13:00:00,13944.0,7.0,20.0,10.0,18.0
2020-10-01 14:00:00,9767.0,7.0,24.0,10.0,18.0
2020-10-01 15:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-01 16:00:00,4591.0,3.0,16.0,10.0,18.0
2020-10-01 17:00:00,1858.0,2.0,2.0,10.0,18.0
2020-10-01 18:00:00,0.0,0.0,3.0,10.0,18.0
2020-10-01 19:00:00,0.0,0.0,1.0,10.0,18.0
2020-10-02 07:00:00,0.0,0.0,1.0,10.0,18.0
2020-10-02 08:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-02 09:00:00,0.0,0.0,3.0,10.0,18.0
2020-10-02 10:00:00,4061.0,3.0,11.0,10.0,18.0
2020-10-02 11:00:00,8227.0,6.0,13.0,10.0,18.0
2020-10-02 12:00:00,2160.0,2.0,3.0,10.0,18.0
2020-10-02 13:00:00,12099.0,4.0,25.0,10.0,18.0
2020-10-02 14:00:00,6100.0,4.0,39.0,10.0,18.0
2020-10-02 15:00:00,919.0,2.0,11.0,10.0,18.0
2020-10-02 16:00:00,1679.0,1.0,14.0,10.0,18.0
2020-10-02 17:00:00,0.0,0.0,7.0,10.0,18.0
2020-10-03 09:00:00,0.0,0.0,6.0,10.0,16.0
2020-10-03 10:00:00,13390.0,10.0,38.0,10.0,16.0
2020-10-03 11:00:00,5559.0,8.0,35.0,10.0,16.0
2020-10-03 12:00:00,6058.0,6.0,22.0,10.0,16.0
2020-10-03 13:00:00,4123.0,7.0,65.0,10.0,16.0
2020-10-03 14:00:00,4826.0,3.0,10.0,10.0,16.0
2020-10-03 15:00:00,0.0,0.0,24.0,10.0,16.0
2020-10-05 09:00:00,0.0,0.0,5.0,10.0,18.0
2020-10-05 10:00:00,1691.0,1.0,4.0,10.0,18.0
2020-10-05 11:00:00,4560.0,3.0,18.0,10.0,18.0
2020-10-05 12:00:00,7535.0,4.0,10.0,10.0,18.0
2020-10-05 13:00:00,0.0,0.0,14.0,10.0,18.0
2020-10-05 14:00:00,3864.0,5.0,9.0,10.0,18.0
2020-10-05 15:00:00,1303.0,1.0,5.0,10.0,18.0
2020-10-05 16:00:00,2481.0,1.0,7.0,10.0,18.0
2020-10-05 17:00:00,0.0,0.0,5.0,10.0,18.0
2020-10-05 18:00:00,0.0,0.0,1.0,10.0,18.0
2020-10-06 09:00:00,0.0,0.0,3.0,10.0,18.0
2020-10-06 10:00:00,3153.0,3.0,7.0,10.0,18.0
2020-10-06 11:00:00,6162.0,3.0,5.0,10.0,18.0
2020-10-06 12:00:00,3021.0,1.0,6.0,10.0,18.0
2020-10-06 13:00:00,5115.0,3.0,11.0,10.0,18.0
2020-10-06 14:00:00,0.0,0.0,4.0,10.0,18.0
2020-10-06 15:00:00,5324.0,4.0,8.0,10.0,18.0
2020-10-06 16:00:00,0.0,0.0,9.0,10.0,18.0
2020-10-06 17:00:00,1575.0,1.0,7.0,10.0,18.0
2020-10-07 09:00:00,0.0,0.0,8.0,10.0,18.0
2020-10-07 10:00:00,0.0,0.0,9.0,10.0,18.0
2020-10-07 11:00:00,4771.0,5.0,12.0,10.0,18.0
2020-10-07 12:00:00,4960.0,3.0,5.0,10.0,18.0
2020-10-07 13:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-07 14:00:00,0.0,0.0,21.0,10.0,18.0
2020-10-07 15:00:00,2206.0,1.0,8.0,10.0,18.0
2020-10-07 16:00:00,2566.0,2.0,7.0,10.0,18.0
2020-10-07 17:00:00,130.0,2.0,0.0,10.0,18.0
2020-10-08 09:00:00,0.0,0.0,6.0,10.0,18.0
2020-10-08 10:00:00,4036.0,5.0,9.0,10.0,18.0
2020-10-08 11:00:00,1569.0,1.0,2.0,10.0,18.0
2020-10-08 12:00:00,210.0,1.0,8.0,10.0,18.0
2020-10-08 13:00:00,3857.0,5.0,8.0,10.0,18.0
2020-10-08 14:00:00,2750.0,2.0,7.0,10.0,18.0
2020-10-08 15:00:00,0.0,0.0,3.0,10.0,18.0
2020-10-08 16:00:00,0.0,0.0,5.0,10.0,18.0
2020-10-08 17:00:00,0.0,0.0,5.0,10.0,18.0
2020-10-08 18:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-09 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-09 10:00:00,7494.0,9.0,15.0,10.0,18.0
2020-10-09 11:00:00,2816.0,3.0,15.0,10.0,18.0
2020-10-09 12:00:00,2563.0,2.0,25.0,10.0,18.0
2020-10-09 13:00:00,4135.0,4.0,16.0,10.0,18.0
2020-10-09 14:00:00,6112.0,3.0,13.0,10.0,18.0
2020-10-09 15:00:00,7973.0,3.0,7.0,10.0,18.0
2020-10-09 16:00:00,0.0,0.0,9.0,10.0,18.0
2020-10-09 17:00:00,0.0,0.0,6.0,10.0,18.0
2020-10-09 18:00:00,0.0,0.0,1.0,10.0,18.0
2020-10-10 09:00:00,0.0,0.0,3.0,10.0,16.0
2020-10-10 10:00:00,4198.0,4.0,19.0,10.0,16.0
2020-10-10 11:00:00,1733.0,2.0,9.0,10.0,16.0
2020-10-10 12:00:00,6196.0,3.0,14.0,10.0,16.0
2020-10-10 13:00:00,3884.0,3.0,27.0,10.0,16.0
2020-10-10 14:00:00,4051.0,4.0,9.0,10.0,16.0
2020-10-10 15:00:00,1529.0,2.0,24.0,10.0,16.0
2020-10-10 16:00:00,5366.0,3.0,5.0,10.0,16.0
2020-10-12 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-12 10:00:00,1310.0,2.0,9.0,10.0,18.0
2020-10-12 11:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-12 12:00:00,10319.0,4.0,13.0,10.0,18.0
2020-10-12 13:00:00,2350.0,3.0,15.0,10.0,18.0
2020-10-12 14:00:00,3028.0,5.0,9.0,10.0,18.0
2020-10-12 15:00:00,2118.0,1.0,8.0,10.0,18.0
2020-10-12 16:00:00,3773.0,3.0,6.0,10.0,18.0
2020-10-12 17:00:00,1919.0,1.0,5.0,10.0,18.0
2020-10-13 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-13 10:00:00,2369.0,1.0,11.0,10.0,18.0
2020-10-13 11:00:00,0.0,0.0,12.0,10.0,18.0
2020-10-13 12:00:00,6737.0,2.0,25.0,10.0,18.0
2020-10-13 13:00:00,3274.0,3.0,21.0,10.0,18.0
2020-10-13 14:00:00,10475.0,3.0,13.0,10.0,18.0
2020-10-13 15:00:00,0.0,0.0,14.0,10.0,18.0
2020-10-13 17:00:00,4326.0,3.0,11.0,10.0,18.0
2020-10-13 18:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-14 09:00:00,0.0,0.0,1.0,10.0,18.0
2020-10-14 10:00:00,550.0,1.0,0.0,10.0,18.0
2020-10-14 11:00:00,0.0,0.0,7.0,10.0,18.0
2020-10-14 12:00:00,0.0,0.0,1.0,10.0,18.0
2020-10-14 13:00:00,287.0,2.0,21.0,10.0,18.0
2020-10-14 14:00:00,6506.0,5.0,18.0,10.0,18.0
2020-10-14 15:00:00,0.0,0.0,7.0,10.0,18.0
2020-10-14 16:00:00,2809.0,4.0,18.0,10.0,18.0
2020-10-14 17:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-15 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-15 10:00:00,0.0,0.0,12.0,10.0,18.0
2020-10-15 11:00:00,0.0,0.0,7.0,10.0,18.0
2020-10-15 12:00:00,6632.0,5.0,4.0,10.0,18.0
2020-10-15 13:00:00,0.0,0.0,7.0,10.0,18.0
2020-10-15 14:00:00,0.0,0.0,6.0,10.0,18.0
2020-10-15 15:00:00,2657.0,2.0,12.0,10.0,18.0
2020-10-15 16:00:00,0.0,0.0,4.0,10.0,18.0
2020-10-15 17:00:00,4539.0,5.0,2.0,10.0,18.0
2020-10-15 18:00:00,0.0,0.0,1.0,10.0,18.0
2020-10-16 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-16 10:00:00,1649.0,2.0,13.0,10.0,18.0
2020-10-16 11:00:00,5916.0,3.0,16.0,10.0,18.0
2020-10-16 12:00:00,4161.0,4.0,12.0,10.0,18.0
2020-10-16 13:00:00,4108.0,2.0,9.0,10.0,18.0
2020-10-16 14:00:00,4383.0,3.0,11.0,10.0,18.0
2020-10-16 15:00:00,2074.0,2.0,4.0,10.0,18.0
2020-10-16 16:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-16 17:00:00,5397.0,2.0,21.0,10.0,18.0
2020-10-17 09:00:00,0.0,0.0,1.0,10.0,16.0
2020-10-17 10:00:00,2595.0,2.0,7.0,10.0,16.0
2020-10-17 11:00:00,0.0,1.0,20.0,10.0,16.0
2020-10-17 12:00:00,4451.0,7.0,44.0,10.0,16.0
2020-10-17 13:00:00,1701.0,1.0,37.0,10.0,16.0
2020-10-17 14:00:00,3811.0,3.0,21.0,10.0,16.0
2020-10-17 15:00:00,0.0,0.0,7.0,10.0,16.0
2020-10-19 09:00:00,0.0,0.0,4.0,10.0,18.0
2020-10-19 10:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-19 11:00:00,4381.0,3.0,8.0,10.0,18.0
2020-10-19 12:00:00,0.0,0.0,4.0,10.0,18.0
2020-10-19 13:00:00,2963.0,3.0,6.0,10.0,18.0
2020-10-19 14:00:00,9471.0,4.0,6.0,10.0,18.0
2020-10-19 15:00:00,0.0,0.0,6.0,10.0,18.0
2020-10-19 16:00:00,2703.0,8.0,12.0,10.0,18.0
2020-10-19 17:00:00,2668.0,1.0,2.0,10.0,18.0
2020-10-19 18:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-20 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-20 10:00:00,0.0,0.0,8.0,10.0,18.0
2020-10-20 11:00:00,2539.0,1.0,3.0,10.0,18.0
2020-10-20 12:00:00,1751.0,2.0,6.0,10.0,18.0
2020-10-20 13:00:00,0.0,0.0,3.0,10.0,18.0
2020-10-20 14:00:00,2367.0,1.0,2.0,10.0,18.0
2020-10-20 15:00:00,0.0,0.0,4.0,10.0,18.0
2020-10-20 16:00:00,1113.0,2.0,6.0,10.0,18.0
2020-10-20 17:00:00,1381.0,1.0,1.0,10.0,18.0
2020-10-21 09:00:00,0.0,0.0,1.0,10.0,18.0
2020-10-21 10:00:00,1768.0,1.0,9.0,10.0,18.0
2020-10-21 11:00:00,3616.0,2.0,19.0,10.0,18.0
2020-10-21 12:00:00,5057.0,5.0,7.0,10.0,18.0
2020-10-21 13:00:00,11703.0,3.0,17.0,10.0,18.0
2020-10-21 14:00:00,0.0,0.0,24.0,10.0,18.0
2020-10-21 15:00:00,0.0,0.0,4.0,10.0,18.0
2020-10-21 16:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-21 17:00:00,0.0,0.0,6.0,10.0,18.0
2020-10-21 18:00:00,2684.0,2.0,0.0,10.0,18.0
2020-10-22 10:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-22 11:00:00,0.0,0.0,3.0,10.0,18.0
2020-10-22 12:00:00,2306.0,2.0,12.0,10.0,18.0
2020-10-22 13:00:00,0.0,0.0,9.0,10.0,18.0
2020-10-22 14:00:00,0.0,0.0,6.0,10.0,18.0
2020-10-22 15:00:00,0.0,2.0,4.0,10.0,18.0
2020-10-22 16:00:00,2112.0,1.0,6.0,10.0,18.0
2020-10-22 17:00:00,0.0,0.0,1.0,10.0,18.0
2020-10-23 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-23 10:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-23 11:00:00,0.0,0.0,5.0,10.0,18.0
2020-10-23 12:00:00,0.0,0.0,8.0,10.0,18.0
2020-10-23 13:00:00,3195.0,4.0,14.0,10.0,18.0
2020-10-23 14:00:00,1287.0,2.0,16.0,10.0,18.0
2020-10-23 15:00:00,2518.0,1.0,8.0,10.0,18.0
2020-10-23 16:00:00,0.0,0.0,17.0,10.0,18.0
2020-10-23 17:00:00,1228.0,1.0,1.0,10.0,18.0
2020-10-23 18:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-24 09:00:00,0.0,0.0,3.0,10.0,16.0
2020-10-24 10:00:00,1532.0,2.0,5.0,10.0,16.0
2020-10-24 11:00:00,6183.0,3.0,29.0,10.0,16.0
2020-10-24 12:00:00,4673.0,3.0,40.0,10.0,16.0
2020-10-24 13:00:00,5685.0,6.0,43.0,10.0,16.0
2020-10-24 14:00:00,2830.0,4.0,36.0,10.0,16.0
2020-10-24 15:00:00,5565.0,1.0,12.0,10.0,16.0
2020-10-24 16:00:00,0.0,0.0,5.0,10.0,16.0
2020-10-26 09:00:00,0.0,0.0,11.0,10.0,18.0
2020-10-26 10:00:00,0.0,0.0,16.0,10.0,18.0
2020-10-26 11:00:00,4699.0,4.0,6.0,10.0,18.0
2020-10-26 12:00:00,1044.0,1.0,15.0,10.0,18.0
2020-10-26 13:00:00,1831.0,1.0,13.0,10.0,18.0
2020-10-26 14:00:00,2179.0,1.0,6.0,10.0,18.0
2020-10-26 15:00:00,3448.0,3.0,8.0,10.0,18.0
2020-10-26 16:00:00,0.0,1.0,3.0,10.0,18.0
2020-10-26 17:00:00,0.0,0.0,8.0,10.0,18.0
2020-10-26 18:00:00,2438.0,1.0,1.0,10.0,18.0
2020-10-27 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-27 10:00:00,0.0,0.0,6.0,10.0,18.0
2020-10-27 11:00:00,0.0,0.0,11.0,10.0,18.0
2020-10-27 12:00:00,1362.0,2.0,13.0,10.0,18.0
2020-10-27 13:00:00,3423.0,3.0,21.0,10.0,18.0
2020-10-27 14:00:00,2137.0,1.0,4.0,10.0,18.0
2020-10-27 15:00:00,0.0,0.0,7.0,10.0,18.0
2020-10-27 16:00:00,0.0,0.0,6.0,10.0,18.0
2020-10-27 17:00:00,0.0,0.0,7.0,10.0,18.0
2020-10-27 18:00:00,0.0,0.0,2.0,10.0,18.0
2020-10-28 09:00:00,0.0,0.0,3.0,10.0,18.0
2020-10-28 10:00:00,1276.0,2.0,8.0,10.0,18.0
2020-10-28 11:00:00,1486.0,2.0,13.0,10.0,18.0
2020-10-28 12:00:00,700.0,2.0,16.0,10.0,18.0
2020-10-28 13:00:00,2159.0,2.0,23.0,10.0,18.0
2020-10-28 14:00:00,0.0,0.0,6.0,10.0,18.0
2020-10-28 15:00:00,0.0,0.0,23.0,10.0,18.0
2020-10-28 16:00:00,1510.0,2.0,16.0,10.0,18.0
2020-10-28 17:00:00,3495.0,1.0,11.0,10.0,18.0
2020-10-28 18:00:00,5565.0,4.0,11.0,10.0,18.0
2020-10-28 19:00:00,0.0,0.0,8.0,10.0,18.0
2020-10-28 20:00:00,1530.0,2.0,31.0,10.0,18.0
2020-10-28 21:00:00,0.0,0.0,1.0,10.0,18.0
2020-10-29 09:00:00,0.0,0.0,5.0,10.0,18.0
2020-10-29 10:00:00,0.0,0.0,7.0,10.0,18.0
2020-10-29 11:00:00,1757.0,1.0,15.0,10.0,18.0
2020-10-29 12:00:00,2178.0,3.0,10.0,10.0,18.0
2020-10-29 13:00:00,0.0,0.0,23.0,10.0,18.0
2020-10-29 14:00:00,0.0,0.0,18.0,10.0,18.0
2020-10-29 15:00:00,0.0,0.0,22.0,10.0,18.0
2020-10-29 16:00:00,0.0,0.0,4.0,10.0,18.0
2020-10-29 17:00:00,0.0,0.0,3.0,10.0,18.0
2020-10-29 18:00:00,0.0,0.0,1.0,10.0,18.0
2020-10-30 09:00:00,0.0,0.0,3.0,10.0,18.0
2020-10-30 10:00:00,4909.0,3.0,13.0,10.0,18.0
2020-10-30 11:00:00,1799.0,1.0,8.0,10.0,18.0
2020-10-30 12:00:00,1462.0,2.0,6.0,10.0,18.0
2020-10-30 13:00:00,4307.0,3.0,15.0,10.0,18.0
2020-10-30 14:00:00,5483.0,2.0,36.0,10.0,18.0
2020-10-30 15:00:00,0.0,0.0,17.0,10.0,18.0
2020-10-30 16:00:00,1736.0,1.0,12.0,10.0,18.0
2020-10-30 17:00:00,1712.0,1.0,18.0,10.0,18.0
2020-10-31 09:00:00,0.0,0.0,2.0,10.0,16.0
2020-10-31 10:00:00,3728.0,2.0,7.0,10.0,16.0
2020-10-31 11:00:00,1668.0,1.0,8.0,10.0,16.0
2020-10-31 12:00:00,0.0,0.0,2.0,10.0,16.0
2020-10-31 13:00:00,6860.0,5.0,8.0,10.0,16.0
2020-10-31 14:00:00,0.0,0.0,13.0,10.0,16.0
2020-10-31 15:00:00,0.0,0.0,9.0,10.0,16.0
2020-11-02 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-11-02 10:00:00,7447.0,4.0,12.0,10.0,18.0
2020-11-02 11:00:00,0.0,0.0,2.0,10.0,18.0
2020-11-02 12:00:00,1909.0,1.0,6.0,10.0,18.0
2020-11-02 13:00:00,0.0,0.0,3.0,10.0,18.0
2020-11-02 14:00:00,2136.0,2.0,14.0,10.0,18.0
2020-11-02 15:00:00,5283.0,3.0,6.0,10.0,18.0
2020-11-02 16:00:00,1920.0,2.0,11.0,10.0,18.0
2020-11-02 18:00:00,0.0,0.0,2.0,10.0,18.0
2020-11-03 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-11-03 11:00:00,0.0,0.0,4.0,10.0,18.0
2020-11-03 12:00:00,0.0,0.0,3.0,10.0,18.0
2020-11-03 13:00:00,1912.0,1.0,3.0,10.0,18.0
2020-11-03 14:00:00,2434.0,2.0,5.0,10.0,18.0
2020-11-03 15:00:00,0.0,0.0,2.0,10.0,18.0
2020-11-03 16:00:00,0.0,0.0,2.0,10.0,18.0
2020-11-03 17:00:00,0.0,0.0,2.0,10.0,18.0
2020-11-04 09:00:00,0.0,0.0,1.0,10.0,18.0
